SCHID,C0196,C0198,C0200,C0202,C0204,C0194,C0560,C0562,FR_LVEL,FR_SIZE,FR_URBAN,INVASIVE,C0190,C0284,C0288,C0308,SVINC08,FR_CATMN,FINALWGT,REPWGT1,REPWGT2,REPWGT3,REPWGT4,REPWGT5,REPWGT6,REPWGT7,REPWGT8,REPWGT9,REPWGT10,REPWGT11,REPWGT12,REPWGT13,REPWGT14,REPWGT15,REPWGT16,REPWGT17,REPWGT18,REPWGT19,REPWGT20,REPWGT21,REPWGT22,REPWGT23,REPWGT24,REPWGT25,REPWGT26,REPWGT27,REPWGT28,REPWGT29,REPWGT30,REPWGT31,REPWGT32,REPWGT33,REPWGT34,REPWGT35,REPWGT36,REPWGT37,REPWGT38,REPWGT39,REPWGT40,REPWGT41,REPWGT42,REPWGT43,REPWGT44,REPWGT45,REPWGT46,REPWGT47,REPWGT48,REPWGT49,REPWGT50,IC0110,IC0112,IC0114,IC0116,IC0120,IC0122,IC0124,IC0126,IC0128,IC0130,IC0132,IC0134,IC0136,IC0138,IC0140,IC0141,IC0142,IC0143,IC0144,IC0146,IC0148,IC0150,IC0152,IC0154,IC0156,IC0158,IC0160,IC0162,IC0164,IC0166,IC0168,IC0169,IC0170,IC0171,IC0172,IC0173,IC0174,IC0176,IC0178,IC0180,IC0182,IC0184,IC0186,IC0188,IC0190,IC0192,IC0194,IC0196,IC0198,IC0200,IC0202,IC0204,IC0206,IC0208,IC0210,IC0212,IC0214,IC0216,IC0218,IC0220,IC0222,IC0224,IC0226,IC0228,IC0230,IC0244,IC0246,IC0248,IC0250,IC0252,IC0254,IC0256,IC0258,IC0260,IC0262,IC0264,IC0266,IC0268,IC0270,IC0272,IC0274,IC0276,IC0280,IC0282,IC0284,IC0286,IC0288,IC0290,IC0292,IC0294,IC0296,IC0298,IC0300,IC0302,IC0304,IC0306,IC0308,IC0374,IC0376,IC0378,IC0380,IC0382,IC0384,IC0386,IC0388,IC0390,IC0392,IC0394,IC0396,IC0398,IC0400,IC0402,IC0404,IC0406,IC0408,IC0410,IC0412,IC0414,IC0416,IC0418,IC0420,IC0422,IC0424,IC0426,IC0428,IC0430,IC0432,IC0434,IC0436,IC0438,IC0440,IC0442,IC0444,IC0446,IC0448,IC0450,IC0452,IC0454,IC0456,IC0508,IC0510,IC0512,IC0514,IC0516,IC0518,IC0520,IC0526,IC0528,IC0532,IC0534,IC0536,IC0538,IC0540,IC0542,IC0544,IC0546,IC0556,IC0558,IC0560,IC0562,IC0568,IC0570,IC0572,C0116,C0120,C0124,C0126
2460,4,4,4,3,1,2,3,3,1,2,4,0,2,3,3,2,0.0,1.0,112.94936490670213,113.11163904247447,115.70856353360806,114.59748241033701,109.57283820391238,0.0,117.66785175513326,112.6066283715799,118.30020435658963,112.54536450826588,115.02678010894286,116.1485592420009,113.4638297522727,114.4541033587224,113.1234116974336,114.67709735272692,115.66838718416604,115.0034947256992,114.45283099390518,114.00927227739537,114.64040108938822,114.53758618926372,115.34147166836404,113.74680640797546,115.33075137719854,110.48498605714784,118.25141480659576,111.66151436211857,118.68660277937394,121.2514091029156,112.24479962769303,112.86735703869651,118.3862398865741,118.77823303558405,115.9722999064199,115.12801063794672,116.15388780390643,116.46943326085935,115.83902082978362,114.57459093596833,117.46006448517548,116.98335956347918,117.38021530072325,115.60729596498606,115.61347111501237,116.1143032246889,115.31154885056009,114.57729954303976,115.22103392673988,114.89963670093539,115.66999859692407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2461,3,3,1,1,2,2,3,3,2,2,2,1,2,3,3,2,0.0,3.0,21.16102588185604,21.61953931919278,21.673543623739572,21.858806887554785,21.802271744973627,21.5411835407021,21.808182836542166,21.752824977040923,21.736068703623754,21.59454773554477,21.767103932062188,21.88845031767811,21.631691230964737,21.258833989368863,21.47863573914524,21.64865191422605,21.48777249705929,21.62552244645614,0.0,21.81985949887666,21.540314009843154,21.747372942585038,21.57567202276445,21.303775578728963,21.235226351635518,21.33224310135001,21.52715045874755,21.605252648012957,21.590607573340556,21.544964836331065,21.59737217600378,21.540764159724162,21.43175482225562,21.598678189802435,21.46271370108343,21.55667758960684,21.435724213201148,21.700077699329512,21.232315357204456,21.376215910752506,21.63586427718366,21.51593639400254,21.685848724203993,21.548794825561995,21.610461569434175,21.612809335436825,21.81640787953428,22.039239620564924,21.818161430815902,21.558565234658875,21.48966015415524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
2463,4,4,4,3,1,2,3,3,2,4,1,1,2,2,2,2,0.0,2.0,10.847707289976423,10.628018957752674,11.152538948285626,11.053551495787822,11.014841154486799,10.832113064263488,11.03752163060389,11.19558110984378,11.040138016168305,10.986105423711663,10.965342009172048,11.003947680383881,11.006340532169611,11.20508777970286,11.115189738245665,11.231430007048374,11.267891072425147,11.140202338616538,11.112253213515453,11.132109052435956,11.254649410656674,11.046910932456079,10.97677535533853,11.01037701192526,11.062817450927076,11.143103283617052,11.047851487089215,10.969363051153769,10.871472746216439,10.971499272285593,11.010667610617308,11.149035132274454,10.914883204668023,0.0,10.792019207870416,10.822415118347978,11.326777339436399,11.309996178539532,11.28699000085921,10.988131875137574,11.14574716363958,10.640729317502934,11.060482714673075,11.137351685174304,11.154221464625099,11.065962423693929,11.131052418301088,11.165482042491863,10.969542713348533,11.301154987423066,11.27300664489804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
2464,3,3,4,1,2,2,2,2,2,2,1,1,2,3,2,2,0.0,2.0,18.485466772827916,18.26755351659102,19.04837601121849,18.895483862298562,18.827923866032357,18.270794241616553,18.782501228949155,19.059915221792018,18.89671319496448,18.544610893551756,18.821729555961277,19.07535355687067,18.905072427488886,18.767025916679653,18.81539476050665,19.20883578691371,18.99904940315982,19.11915558104107,18.96665538250616,19.190480205242405,19.09831822869837,18.990158049042957,18.8007894749316,18.630244025687684,18.80371938375085,18.776236700585084,18.799916964981676,18.68474243518279,18.729825838873182,18.685370255673,18.70105772505207,19.06381007120177,18.682035293685907,19.197172359754372,18.34983472952474,18.443114234113278,18.971020177442956,19.197202905069176,18.816081884711394,18.742325768448193,18.933803008494106,18.216245705550854,18.9874240324073,18.951381791546712,18.86293597997806,0.0,19.134462440724334,19.170051965943326,18.96443015582464,19.21832653098114,19.159480046386214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
2467,4,4,3,1,2,2,1,1,2,1,1,0,1,3,1,2,1.0,4.0,37.332541440368345,38.37338443180438,37.3862340142027,37.917372732353584,37.7526365259863,37.876974969472016,38.18015293111509,37.63780871833411,37.950700534206646,38.00970551331936,38.60121548461773,38.50535927058959,37.39173704949845,38.388855666763526,37.98491913972313,38.024344398894996,38.09242634423223,37.8594045905541,37.694917180964524,37.526586108513506,37.92615725441838,38.11623591988587,38.18297416705129,37.4659274374241,38.15471313075069,37.891017847201944,38.27558955305599,37.96858857435413,37.986701042506176,38.03715929690729,37.97878795945786,38.369018179694024,37.96043691178281,37.93590653386341,38.18151464419915,38.65801867844463,38.70365010994308,38.87230841550356,37.71663216961475,38.994507323063864,0.0,38.33736096082714,38.4851323073604,37.70449603581975,38.35130877864642,38.43035544824396,38.257669129466265,38.13410546464172,37.56856209840726,38.38091917545305,38.660091774235696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2468,4,4,2,2,1,2,4,3,1,2,2,0,2,3,3,2,0.0,4.0,89.90325126618202,93.01337268031057,91.1143458810296,92.11642088363362,0.0,92.08888027609095,92.62478072169102,91.71486037318735,92.30180414710702,91.50349504909542,92.1518887700006,92.38103066583186,89.14700674384052,89.9302619866809,91.62637847254615,92.21804165121297,91.42859571205611,91.41883972034482,91.04984251163285,90.9499665573942,89.76112333189705,91.76304004939496,91.25880759806427,90.8223624023611,91.08729329322435,89.83190819618099,91.8244107158222,91.87831344068434,90.9700665358045,91.16944102057003,92.16589628252923,91.58896305950938,92.18295177425391,92.13520156948105,92.58410875004404,91.4499539041425,92.73906277091812,93.4287347862186,93.06894953742793,92.21680843525182,93.04862792292904,92.64618833558397,92.8032257155408,91.66649866612003,91.51396939094282,90.74214034227923,91.79179764018647,93.26066059977612,92.0164533818201,91.69832777618926,90.81636817963349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,11.0,13.0,2.0,2.0,2.0,2.0
2469,4,4,4,3,1,1,1,1,1,3,1,0,1,2,2,1,0.0,4.0,64.22644341374445,65.64796506834583,65.65013237940676,64.84522030323133,0.0,65.64118443541419,66.1041783940084,64.54063326946786,65.99167908407867,65.51411041033938,66.0340929865844,65.05226819471338,66.08125792230693,66.16140268447148,66.1400140163462,64.75589642775623,65.3925747907174,65.79360897529449,65.58624781579623,64.9635732346754,65.57436996235697,65.31860185793379,65.91880370040019,65.9625061852477,65.96342875517526,65.71688981193567,65.58715744215455,66.07695854470786,66.3257246243252,66.09497173613717,66.24817334683786,65.21600445922586,65.57109528261796,64.68496156755234,65.41208386340597,65.69057593846125,65.3274731484457,64.97895011339787,65.54493106132108,64.50263233517228,65.97734611805389,65.46583577091131,65.38323689933573,65.34000920624912,66.1379674178345,65.51060678001684,65.24923525071206,64.63734041573036,65.31331960227975,64.67085422382185,65.73395429247243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2470,1,1,2,1,1,2,2,2,3,4,1,1,1,3,3,2,0.0,4.0,9.098795307571809,9.366619236954131,9.196524713788603,9.332658466471381,9.288547313182375,9.292748000438014,9.307448460151285,0.0,9.363541643698426,9.28869077060215,9.284162552989132,9.332199410266611,9.299423808380821,9.28763560038697,9.330816287746112,9.319926979513538,9.220969471437748,9.283725866691439,9.29736131176354,9.321715069950823,9.241516467742793,9.368224668627708,9.214738705824038,9.188979723444243,9.221070144327221,9.248509054578527,9.245387089193718,9.291861802497854,9.337390453345424,9.274751364004363,9.332871120620903,9.2480268076903,9.28749810312321,9.241835118866513,9.205148243302583,9.28132106774107,9.293132458964417,9.239960738976928,9.254917048962236,9.315234115044621,9.238841443512657,9.2421470300027,9.258462699861322,9.268574282750162,9.165812317357663,9.2101794303508715,9.366594489933046,9.30656759607373,9.324687821252354,9.438240719206245,9.340894395452047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0
2471,4,4,4,2,1,2,3,3,2,3,2,0,1,3,3,2,0.0,1.0,15.438472557849039,15.753236071664046,15.869803647903462,15.615399352255183,15.888609477651247,15.691110164144876,15.8588981682499,15.906305922153384,15.532438060537485,15.579448358738613,15.690468530198645,15.837741890761581,15.81592719466397,16.100399590792485,15.838584404771273,15.735521806564918,15.535851823087356,15.815896676870915,15.867552095158302,15.723875984830666,15.621807104265827,15.891542535236164,15.831034014081938,15.77629633761361,15.619242291120814,15.758433996556917,15.801213611728551,15.894137128196215,15.524475803099197,15.39112831019219,15.686019007436755,15.423206715037566,15.78203826628653,16.065287440279644,15.805864415437986,15.401218354936827,15.893683780452479,15.8160767132854,15.91430089657637,15.896542525768153,15.674093841918946,15.692014779448563,15.724929376600343,15.888307655649063,0.0,16.002701670639684,15.895032564696141,15.460469725474082,15.710706453508452,15.733783124843592,15.66215115954148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2472,3,1,1,1,1,1,1,3,3,4,1,1,1,3,1,2,0.0,4.0,9.098795307571809,9.366619236954131,9.196524713788603,9.332658466471381,9.288547313182375,9.292748000438014,9.307448460151285,9.311206821774393,9.363541643698426,9.28869077060215,9.284162552989132,9.332199410266611,9.299423808380821,9.28763560038697,9.330816287746112,9.319926979513538,9.220969471437748,9.283725866691439,9.29736131176354,9.321715069950823,9.241516467742793,9.368224668627708,9.214738705824038,9.188979723444243,9.221070144327221,9.248509054578527,9.245387089193718,9.291861802497854,9.337390453345424,9.274751364004363,9.332871120620903,9.2480268076903,9.28749810312321,9.241835118866513,9.205148243302583,9.28132106774107,9.293132458964417,9.239960738976928,9.254917048962236,9.315234115044621,9.238841443512657,9.2421470300027,9.258462699861322,0.0,9.165812317357663,9.2101794303508715,9.366594489933046,9.30656759607373,9.324687821252354,9.438240719206245,9.340894395452047,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0
2475,4,4,2,1,1,1,1,2,1,3,1,0,1,3,2,2,0.0,4.0,64.22644341374445,65.64796506834583,65.65013237940676,64.84522030323133,65.85299280891493,65.64118443541419,66.1041783940084,64.54063326946786,65.99167908407867,65.51411041033938,66.0340929865844,65.05226819471338,66.08125792230693,66.16140268447148,66.1400140163462,64.75589642775623,65.3925747907174,0.0,65.58624781579623,64.9635732346754,65.57436996235697,65.31860185793379,65.91880370040019,65.9625061852477,65.96342875517526,65.71688981193567,65.58715744215455,66.07695854470786,66.3257246243252,66.09497173613717,66.24817334683786,65.21600445922586,65.57109528261796,64.68496156755234,65.41208386340597,65.69057593846125,65.3274731484457,64.97895011339787,65.54493106132108,64.50263233517228,65.97734611805389,65.46583577091131,65.38323689933573,65.34000920624912,66.1379674178345,65.51060678001684,65.24923525071206,64.63734041573036,65.31331960227975,64.67085422382185,65.73395429247243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
